xc,yc,a,b,theta,xc,yc,a,b,theta
10407291.377141606,1199092.6245944805,53773623.49121646,53700896.80578339,-0.4247794410497371,-6212105.634700433,-1046835.8587614619,35266732.68690997,34146395.34706299,0.14163780948810697
10167316.463009056,1933275.5055313173,53635175.97920522,53597393.6191621,-0.13095766592778182,-6076488.762150175,-1528570.717022249,35265655.30633017,34185407.58622653,0.23283753366146792
10176367.510312134,1019368.5827354026,53491946.780950524,53418635.022878245,-0.7319574469341572,-6119522.249997306,-998532.5317900563,35358739.0296491,34274262.25936018,0.14559972419634984
10113438.459601067,-739950.2311727883,53302934.58615121,53366783.710993096,19.20727392427026,-6101328.74792478,82923.21537679357,35443233.79726619,34395451.225752875,-0.0361541139063508
9565155.024715414,-2785829.30549306,53283051.42199358,53193963.505760774,-0.5453013154527067,-5868128.128309062,1340762.7516283826,35587185.243331075,34523890.002795614,-0.253854250294923
8773067.371367134,-4633659.124124175,53072279.14210317,53155945.57215315,6.48495850341171,-5373192.400481483,2460848.5693147406,35668098.826780125,34654869.987835124,-0.4556802616420411
7583449.958410518,-6242254.286674633,53010099.653239615,53035620.12009136,0.2599867779494042,-4688126.158880384,3433617.560733802,35778470.43675074,34789440.46067416,-0.6414278109757906
6409958.858045752,-7278941.769208135,52913315.96818858,52920261.302596904,6.554489454335863,-3990045.9642216275,4059761.4335247637,34932201.69382949,35884768.43702252,0.7604037455851496
5646160.234084785,-7829097.359474587,52860452.69943477,52800924.19616726,1.4171653801954351,-3512147.8168826005,4390135.46934113,35499566.56946764,35432260.55200505,2.2840156702386145
4699081.088538955,-8338152.466574618,52728147.3329514,52660304.91162542,0.829356118259752,-2944087.59393075,4660707.465488949,35723533.90405826,35501208.70889802,33.73088635385275
4997918.487483842,-7908105.117411127,52519516.83980742,52568975.056192614,0.10021830136912718,-3167417.640525345,4431574.487919429,36148441.06816222,35258879.32434965,8.459308609912444
5280900.734633347,-7538286.826237517,52293759.279634744,52371427.26713956,-0.457249631526197,-3340553.022247792,4172649.2324970313,35766694.72975588,35760959.03004823,-4.093632186234273
5459685.890681718,-7151932.686461827,52148665.39954552,52095091.43620685,0.8267847729331808,-3500648.4576496594,3948276.776494966,35484592.3835695,36319188.896752074,10.125415905655382
5562901.26880349,-6866899.618771344,51875733.66484289,51986261.33256909,5.730563426229998,-3603392.4259254453,3781262.974371564,35583095.3013033,36449393.21888038,-2.398454514991763
5636998.020125309,-6490547.112225462,51740611.91652053,51741375.24972232,5.83807779048551,-3697260.960321779,3566671.6590809627,36548384.0168415,35701158.4862722,2.33671696170681
5832644.2649280215,-6218668.730068855,51677329.49807347,51559230.61745906,-1.9058604791833214,-3808191.06852985,3376025.684518565,36124589.07356637,36129832.2855557,0.7832022903939637
5885172.470945716,-5957185.652375469,51527959.08284495,51416690.09068194,1.2630323096050429,-3880294.845457255,3209264.2501607914,36630421.87698755,35828440.91751956,-0.7199625743487316
5976943.034358196,-5637827.355139018,51282984.388208985,51303277.962890044,-16.192867466732874,-3950624.3142529987,2989693.8103903607,36684107.101063006,35924325.72610381,-0.685202459876026
5955553.536327717,-5372183.807950976,51098998.71392598,51081802.627642184,35.70780780131819,-3980803.261158518,2804749.8987228903,36790006.228541784,36041843.08901437,-0.6546077716102131
5841331.89470999,-5228459.293387608,50882674.53895563,50966797.142395236,-0.24089587686541855,-3983964.398198299,2735476.14118791,36959782.15791494,36138445.46759757,-0.6504624253684959
5677814.134898599,-5219265.677483009,50729099.39177936,50827209.9121352,-0.24288973824078122,-3857299.666586795,2675719.2349670455,36978258.20586609,36269816.68537184,-0.6542124336525542
5713730.7673411975,-4976209.963604071,50471881.234394744,50646274.75247798,-0.4174880264759738,-3888551.6122663184,2490230.776543957,36374461.31410268,37066029.717898645,-2.190858420162916
5656258.241767299,-4770522.674458089,50352187.36268038,50476650.32106155,-0.32696584272287216,-3946915.125091432,2378995.6038734308,36779737.86593157,36893610.2883807,4.143138454902498
5286927.944308066,-5057341.288329184,50248929.013338745,50373389.48383388,-0.39591575416816266,-3686115.4461288583,2523625.135967627,37297208.569072224,36590306.4154279,8.777819110849643
4793831.713096612,-5407948.166051053,50170842.910532996,50274423.79038275,-0.40620798064913866,-3346550.976655624,2729869.3650211412,37379213.61473221,36747159.15565692,-0.7429730696999399
4321454.8011037465,-5676700.3707876885,50057687.002483904,50163335.34143899,-0.45483344072513043,-3048499.5866040653,2909066.774694041,36891397.66088541,37539268.13826685,0.7395549620702139
4076570.2872889442,-5789278.320164256,49980408.73043165,50081806.18494198,-0.6088331113044546,-2898129.955125499,2959820.508679507,36990214.091189,37649960.373616956,0.7034161385966939
3643491.08294537,-6000117.609872546,49850839.423614606,49994952.800902836,-0.6603298713888981,-2586430.1456487067,3031962.248136333,37163402.252938196,37760246.45553921,0.6434242264871513
3268426.335439295,-6148110.610856124,49793444.58197893,49924519.340255305,-0.7125977069613152,-2334734.6111997287,3114028.68341602,37281979.32299597,37877487.07559303,0.5701948774336786
2977286.8076385367,-6241465.631260102,49759041.54185347,49870794.30368881,-0.6926572995525914,-2151778.2661292525,3137894.700316341,37396160.41991194,38000814.48210848,0.5471063718462132
2669355.5193309286,-6334093.7675806945,49701455.708064236,49811277.50682302,-0.7411052199813648,-1921737.3303214374,3115826.3195157982,37545906.69522225,38076649.859978385,0.48738903515308724
2439685.6628315873,-6375028.367781382,49675489.42844655,49752248.02994831,-0.8218583639568803,-1770287.492316639,3121144.6192023065,37633725.531706996,38157557.37581208,0.4516220288844146
2300118.240259048,-6345987.721016414,49599825.260687284,49671372.3623531,-0.7482861185314705,-1678257.8697476746,3062504.2835180275,37751119.423334934,38256959.91686219,0.4355439005333427
2243411.130910837,-6256708.032537526,49459902.65183662,49553523.41016059,-0.7838852435590054,-1642230.0900292078,2984661.2200690308,37860136.167214915,38352533.17088886,0.43399784073713027
2248960.019232903,-6100200.000126733,49299579.09757723,49394887.769964926,-0.7892697482392567,-1658277.6310753422,2869126.390905425,37979882.48577249,38454646.34863738,0.4495806874728759
2227193.243030891,-6055717.2922399305,49272970.03084721,49261139.01811372,-40.32784930946254,-1644142.8530707061,2835943.731532868,38025928.966243096,38494727.80839606,0.44971329817433975
2226829.45365273,-5902483.244093976,49110786.72988473,49189531.21831066,-0.75374057437731,-1662976.9435937162,2736901.657363961,38125969.65827214,38587720.87225387,0.46376498890699364
2222753.0124974228,-5754181.765677274,48909401.11629797,49017059.964858554,-0.9307661269928728,-1680167.9785894281,2635505.987825948,38242223.21341415,38723050.3574687,0.4894750866708088
2172519.10957594,-5616293.16714074,48770493.43184339,48866336.22917487,-0.8169602728696564,-1645270.973680795,2513476.2523744325,38381555.47221185,38813283.11796635,0.48229664402249933
2141639.426574415,-5560521.058739368,48663439.89901895,48781460.69935862,-0.8914488589647084,-1624251.3038689175,2436473.9401784353,38474011.15273073,38889150.68553408,0.4849633747418155
2118381.1102341507,-5399921.70973986,48483049.82098348,48609655.17528238,-0.7993188372808001,-1631032.2248209035,2337273.6131161973,38599141.93287655,39054683.132698685,0.4992630546232699
2126297.459851041,-5255395.192032554,48302658.74002976,48451252.56323795,-0.9294161060778111,-1629360.7797019526,2241747.3703284636,38678128.95843113,39066316.8811748,0.512371117492677
2096969.7268487317,-5111038.835331402,48116085.55265519,48283651.009686165,-0.9050005686799595,-1622138.702811044,2132860.213230622,38809226.60495067,39213726.00454889,0.5114714347689719
2037185.4380862184,-4926497.86916026,48000607.86045124,48096779.45452542,-0.7707182017322941,-1599703.751800842,1993688.9327160565,38955465.495295204,39316788.83670622,0.5352568364436466
2024423.6762020802,-4809925.882419805,47835074.0470465,47954219.80874419,-0.8804718398854344,-1595124.0662303772,1899214.657741893,39052559.625297114,39399823.784329094,0.5484911189519927
1999162.496918747,-4691075.643473855,47649011.8275421,47806910.500941075,-0.8707666145644003,-1572117.3160771797,1792358.6083743316,39248858.34732028,39371911.86564171,0.6811830308460417
1884460.6989299785,-4652515.31490613,47639286.0360651,47734086.54844854,-0.7660216764840718,-1506707.4802078367,1744333.6384148353,39595630.522337504,39269283.005215846,-4.171824734443213
1840117.7359784127,-4545238.596019416,47505665.841175534,47601122.56814362,-0.7685332341599779,-1481690.5558912081,1668559.1097704417,39364674.545030445,39687544.55740379,-5.742185629490319
1807192.0237070906,-4451334.703096932,47356350.831744574,47473209.759308,-0.8872180715541005,-1458052.6708563033,1595155.6477574382,39663819.58589184,39543781.74392261,-4.172101721548061
1714553.0887269352,-4381884.28683563,47272852.81547733,47366309.5812861,-0.7781086054577252,-1394957.100252339,1503961.2317617591,39873227.876185276,39583345.69427824,-4.174886842445577
1688432.5576034896,-4276034.582994217,47071905.320489846,47217100.377235666,-0.8707702992340866,-1379746.5528973488,1406367.926149116,40002669.049656175,39699469.630022906,-4.155693856648291
1618201.5844747687,-4218193.9138664575,47049739.53095487,47142371.24302291,-0.7762476243043513,-1335735.8221078156,1348164.321819123,39781303.183704585,40067340.280367285,-5.744484615664474
1564725.9955544241,-4136524.312520228,46980107.03034386,46985340.62761284,-0.6056637434105998,-1294777.4095768218,1264464.1213769144,40144803.80238093,39884978.036081694,-1.0315584096408397
1536097.5020845744,-4022299.418638116,46899109.209366575,46804187.06699004,0.7792455218298028,-1277784.6628857153,1219069.6872022012,40195187.720851846,39940780.48150569,14.680403635300804
1522391.3102560611,-3913731.649600545,46781635.11723712,46685383.114646375,0.7759893592752171,-1271745.003830811,1179183.3481366946,39981306.96275573,40229763.394266084,-2.5898532901288815
1495239.1564016028,-3729565.9113443354,46579700.88600902,46473781.411298245,0.7478782824241473,-1254727.98163979,1105708.523238274,40144346.638943486,40186796.384306535,0.8504205456984368
10050623.976336457,4415566.45168227,54406665.43297276,54255401.535405524,0.2929586169155755,-5883687.319167063,-2891123.263040067,34996535.62529973,33796450.328480095,0.4511745115046893
10377973.359630233,3426131.305654797,54194897.90267324,54159448.38809919,-0.12937288490364154,-6049572.285154591,-2253976.9322418543,35031946.35742706,33906575.143343516,0.34442798985243567
10822114.03051128,-364167.8468615292,54132482.2574898,54067564.11065253,-0.010859730875502313,-6384696.9872895405,-13977.167269058522,35173892.05673186,34020028.74971072,-0.01755264812943101
9844950.120078588,-4128683.1271818355,54038740.457915775,53920536.677656345,-0.5268912227536943,-5845926.1849354375,2220417.4832736854,35258928.550642274,34174501.85259516,-0.3780363474126982
10098827.280768793,-2873575.184060267,53876060.60902016,53753561.18540406,-0.40561742699957154,-6055845.587951645,1470317.951081455,35338641.97492991,34230075.06356691,-0.2614447295388021
10272427.629373686,-1473774.9076156998,53517690.51597614,53590414.63557957,0.05443308065803625,-6154489.114946705,601409.3250331361,35401490.74911091,34302525.54230354,-0.1136786347589048
10065446.381637637,-1472651.4099370143,53295390.85946522,53383927.74969824,0.05766145738268399,-6081341.241626775,567267.0912000187,35492521.66108684,34411381.00404571,-0.11192551256781484
9896736.102337705,-1342237.1318117196,53220615.35099142,53158944.91113536,11.33438021834967,-6021862.0867550615,450832.31782532233,35540387.38436153,34496102.6023744,-0.09508213709943725
9713133.005882023,-479868.5923133708,53045142.65710959,52971831.084622696,-0.35743845046491507,-5974894.071399143,-102674.36773803596,35580135.26389082,34572115.68239642,-0.003923704710272828
9576676.071290597,-998975.5129529639,52925622.74484666,52858258.97217285,-0.572625702582423,-5921098.683808276,200262.69076597076,35650988.177731276,34646011.70692159,-0.055567657698936526
9080445.033686478,-3068182.8008002616,52708030.295346946,52797297.91844988,0.046746887306711685,-5621989.9444245305,1471319.5259197664,35769141.35781197,34795740.25346012,-0.27364922458658786
8159381.2684616335,-4828313.690693715,52745840.66670534,52681264.779000804,14.69378984777218,-5100089.284252625,2574009.6259874483,35866725.30069996,34923802.2087427,-0.49102061252828305
7442645.279901976,-5738041.612690114,52566386.93241946,52613019.60591546,0.11352005337282206,-4680622.252075445,3117224.501504577,35979509.2629325,35041548.752905704,-0.6097401747921444
7612039.666836117,-5341024.353749195,52477245.91633869,52530928.51046499,-5.982844393753742,-4802628.257285052,2883849.499612747,35998514.67602219,35070044.462351106,-0.5693837313325345
7667079.084291624,-4975976.615140246,52313255.32459098,52297977.373789,32.89390940304509,-4863570.814680906,2624240.75479825,36075130.00671087,35170515.07445286,-0.5161940619463478
7912482.153781854,-4308493.202516378,52109266.33819586,52217708.829136945,0.06059187131078127,-5049435.536215635,2223368.7337120147,36135769.24420092,35203829.079828784,-0.4512224333145562
7836855.70172981,-4038455.3246479114,51888070.44854871,52002472.382264435,-0.042614910080033694,-5042653.145943462,2028681.4216279918,36233897.55035042,35318764.19732559,-0.4251221680730063
7560581.7626231285,-4345509.26587092,51876373.3891199,51889061.9162616,0.25514443522999464,-4917618.345696541,2202551.0630425494,36312598.84346943,35392266.75400117,-0.44821895712130577
7105841.063336644,-4989371.038879292,51801847.944980346,51868122.27015055,0.052763227067994654,-4604238.391088103,2588865.42182227,36326437.926075846,35487382.39855601,-0.5443097654715247
6476237.90431804,-5634042.821479914,51683955.02150657,51752319.598628744,-0.07027430202460222,-4253500.866923769,3003685.1218748433,36492926.139754504,35612113.142614335,-0.6387337949680987
5720451.555286767,-6306902.320785864,51665777.64630129,51600529.08914628,-1.7479916098764632,-3741102.606678251,3386623.303215819,36030681.68315426,36256809.47165713,0.8198508386110466
4989035.295698673,-6796296.15051746,51534288.76762718,51464656.329648525,0.917858956370151,-3280180.2697454304,3654097.872244726,36216205.87108634,36373863.42668228,-9.01953104739198
4405797.897727439,-7052454.586171024,51372772.50250385,51431694.55740193,24.708514021049016,-2954799.7684034477,3889409.3843488484,36029751.676088944,36862855.978117235,3.7585301587770896
3834798.537213475,-7294081.778291071,51250691.30071626,51320610.24193929,-0.7716993631188437,-2562094.6952171833,3958097.9765570285,36203469.462363414,36924650.367825955,0.5411445167865665
3950365.6857064534,-7068029.023116539,51015575.7893625,51154530.52712067,-0.8126193736426541,-2644236.6651266213,3812975.02628638,36556360.612411484,36743063.21496946,-2.775987097560307
3928730.611123363,-6894120.481000312,50857538.311376825,50990928.46100878,-0.7584302167046205,-2653567.5531881675,3701686.05007634,36642464.36270768,36844217.13034088,-5.657220544668063
3993719.1764844074,-6606971.164617616,50720506.135889485,50792348.77562595,-0.5998590010782019,-2733216.2059750794,3553538.493665639,36517006.46740145,37189559.24827228,0.6146996227425578
4054045.830768736,-6370355.4664111985,50502806.72392751,50603626.705468506,-0.6807483553068246,-2801784.257321722,3412295.2602717974,37004155.82662657,36937516.08905391,-16.574416735131667
4025765.676946961,-6201632.936347339,50358042.06322762,50449425.12011018,-0.5416546387980771,-2818183.293329121,3311508.213376485,36725624.0635539,37421236.29210803,0.6697143863668632
4041117.2632335895,-5980747.833315933,50159490.181299105,50254321.05648344,-0.6017508501341721,-2846930.8379937434,3147449.3301318367,36856315.443208136,37512838.951481745,0.6917312414976091
4145894.3822377212,-5703408.137736887,49971567.44000597,50083618.88108482,-0.5505711424233927,-2943284.679704697,2999800.8923970712,36922188.920217246,37583288.69868861,0.7330008881150702
4156991.958273846,-5522572.4042316405,49802399.25115708,49924867.83825541,-0.5741153304459333,-2965727.2739373967,2855582.3249821984,37029796.40739451,37666425.211113036,3.8945806773664695
4024246.1702107075,-5473798.4166533295,49673802.04868851,49791673.70665021,-0.5995730689035916,-2874631.2265891614,2784265.6771185366,37155960.86099982,37732616.96840337,0.7370820804480964
4023648.7076483187,-5310551.248024577,49533197.17161457,49652889.42772861,-0.5078175957479574,-2905235.4685635287,2675268.4341104724,37243061.90353349,37845883.164286025,0.7470408090528498
4011137.492532216,-5130407.604903494,49329727.111363366,49469606.78992825,-0.6411087230091372,-2902639.931686089,2517695.2811099,37365790.71012848,37915412.08257989,0.7799200696811175
3977040.03311277,-5023570.470425193,49215126.12092151,49360591.22741167,-0.512194696778991,-2910749.3742477726,2437301.9424017407,37443857.86215817,38023289.90477138,-2.3387210596898784
4026136.1770546096,-4838625.985926738,49090683.42332376,49232670.336409144,-0.5353658587207574,-2943216.589518365,2302160.1905918038,37669828.74927878,37859494.5052025,-2.1959674640454083
3801478.119284304,-4935837.53745711,48998572.66821714,49143279.178669214,-0.6387185564286666,-2799095.005521493,2339937.491597932,38145244.75177656,37614900.84338179,2.357446830158035
3498578.8210658776,-5037624.621586675,48931243.792766966,49043645.77494692,-0.5626914032787201,-2592660.819306682,2384518.101958569,37757512.70262917,38248959.101278424,0.7353607363208114
3249853.4081931794,-5149721.268932994,48875865.4391678,48982878.81335445,-0.597590480827338,-2420994.3972129826,2425024.756776824,37871317.1640869,38352687.22448071,0.6903313798872887
2899145.7578375777,-5257142.0522807995,48771473.174949825,48873248.47623409,-0.6544017179404148,-2187202.277522795,2458433.0804388705,38045673.69417524,38534486.53289311,0.6379496766452504
2600646.110329029,-5366977.698985463,48690852.85578935,48808894.02146516,-0.7196845869595665,-1959468.3617589164,2457630.8406068906,38208976.09714512,38653998.0195036,0.5724672596105197
2308508.457682257,-5414432.896561926,48590557.680251665,48699870.505237736,-0.8690855531903278,-1754265.8988573009,2422060.877851889,38390572.459715605,38814213.154106714,0.5241688603090151
2047679.327599311,-5437718.552741008,48602598.64096384,48491335.64887499,-5.66155390584775,-1579033.6022223537,2404362.6090443665,38543037.55562107,38993517.31748265,0.4884036273074811
1803805.4620604275,-5435765.456733675,48387297.36411342,48505997.54727909,-0.8703368015407821,-1394294.6454016168,2326235.340343854,38734589.63005673,39154966.92267281,0.4414905472158747
1598805.1925811018,-5493189.374618068,48315673.25211886,48462537.84566908,2.112835398452897,-1228999.4912202742,2249662.3391889404,39267906.899956904,38896579.96492566,1.9577347977411927
1378034.054458613,-5445045.457433853,48350618.074708216,48258002.45097669,9.918821768576203,-1078440.2071388257,2151879.9984789765,39451941.10382054,39086923.30256455,-1.2251629645411592
1236448.1158105098,-5435560.238840771,48198208.15400208,48213548.908610635,-42.042767926372,-960093.4052008303,2047668.295957655,39342416.58536497,39441764.34409027,0.26494954919426916
1074211.3189385436,-5402343.882458911,48123210.25393952,48219260.39510453,-1.0021383937298773,-844808.7339266727,1973099.5545277803,39393329.73114129,39729404.898920834,-2.8601540170507933
914680.8263062818,-5385539.630509135,48113010.534303054,48108789.18704834,-97.0539290584638,-729211.8724123848,1854374.418157146,39570418.31878878,39883751.33788746,-6.031714576497302
853134.9412771313,-5333252.964984205,48048645.8645515,48096877.67581814,-0.950003281952218,-686014.1824880397,1785836.8902531175,39673678.88947762,39998829.63408361,0.24001192198734952
835952.5426628212,-5189753.077048841,47888205.787778616,47940477.086045325,-0.9930983490625207,-679234.5096722902,1694721.0936173047,39793009.33252401,40119828.39419533,3.3892973877165633
810529.3280026225,-5091855.546882531,47829725.075509876,47780602.022361524,-2.539472050900482,-658209.8748634121,1576826.2348149265,39926640.47500276,40211169.439354636,0.24079933728325864
790660.2481972183,-4954282.659761081,47682694.46007996,47631389.11332761,0.571964206669721,-645911.4088756462,1507854.9378932982,40016980.09484584,40292361.50009409,0.24213590863287468
762631.3049821116,-4862960.032116362,47529258.14595966,47584280.84366473,-4.1843022662646225,-628854.1885561156,1496604.5720511873,40057240.71769527,40366419.08946885,0.2302390644832103
752329.7159954731,-4789202.657440928,47506586.76381125,47447571.96235579,-2.657043808605122,-619210.1707340775,1457995.5943104355,40371206.7062404,40097754.43474086,-10.758674119561412
707636.0660964844,-4556706.364603678,47263165.03352378,47203515.26717038,-40.40087929624394,-589817.0980039447,1411033.1339426828,40182704.48649652,40463338.299105674,0.23067358065690685
702401.3127964886,-4457252.091128219,47154628.155733414,47094512.88128317,0.44621637119428137,-585980.7346163439,1322307.4903881678,40523122.3235419,40278366.72355863,1.813325499256018
690556.9829805598,-4342169.713791347,47032554.80207109,46968950.81024907,0.42979489634444024,-578766.4103103827,1275958.5299037085,40577527.176984444,40339669.99847029,1.8160419312791294
664926.576026436,-4223559.633670223,46904333.09073514,46839036.53575342,0.41364606004887733,-560467.8485995398,1228521.791707702,40406824.65477505,40638582.80547423,-9.180230079379516
651936.9674457879,-4094171.376761653,46727040.468955964,46731259.63715621,-10.68884111127751,-551624.543285482,1157369.594079989,40713157.772254184,40494715.88695014,-1.3230962333977188
613872.1114887786,-3871685.7897110377,46527268.90615423,46456006.56511264,0.3816899006332976,-524640.9410898896,1098766.029436604,40584219.62817109,40794484.09089509,0.2451061163525656
601440.6059331188,-3758977.6851544245,46399117.04186836,46303419.12682129,0.27499110655955844,-519191.0549551127,1077337.7893957275,40839973.40363755,40622589.16710985,-7.596546339649398
564247.6095335443,-3628636.1139436457,46265194.773829654,46192037.53727657,0.3586464459966484,-487245.75145229214,1022735.7115203944,40696943.16279539,40893511.64512822,3.382775391111574
9405666.322081685,5573857.083032646,54370322.77311873,54220194.38558071,0.43475908370273564,-5489552.267355857,-3559809.972886854,34948130.96308825,33790965.95187942,0.5659549094480668
10379965.668226756,3146955.2399366773,54241464.96888413,54113881.31511663,0.15081266014664252,-6097247.944897732,-2118827.3363458705,35058076.31841329,33917095.87817295,0.32269374865585404
10372872.43128502,2658518.193947701,53970990.04222105,53927589.16142411,-0.4951790342352871,-6107989.664942537,-1881954.0276478168,35134898.232061006,34012653.2856176,0.28797014113581876
10400373.71419429,1915096.9860155373,53830722.63258348,53784577.68079542,-0.6719910153478024,-6186062.876747381,-1481373.316009829,35237034.9838756,34079566.06877753,0.21427697858212472
10490274.474383693,419324.08955960843,53670635.07262073,53692643.771043226,28.716678588594583,-6232285.054400684,-593663.4053485395,35281990.61577966,34186460.028563306,0.0795172913552193
10217561.86092569,-1875200.1555891307,53642712.69830804,53609227.68263573,-0.590611928969477,-6114087.453700029,790197.441038809,35352026.46863661,34297626.03073568,-0.142765018313925
9743418.999048874,-3286391.306573103,53551301.39113724,53482525.81938935,-0.9151159364814213,-5885960.443448723,1648026.8597885792,35472028.07441358,34391097.03734076,-0.29851767431855053
9911341.306465512,-2109202.2000665274,53224866.445810124,53326485.89149265,-0.08438974464807786,-5998708.893878719,912363.2177631687,35529139.14771818,34459425.80207397,-0.17373913340801392
9740802.128239833,-1924390.90406689,53118779.87375641,53115563.50200839,2.0592635121921017,-5957665.419993895,768136.2290364103,35600960.756973766,34546343.15739809,-0.14353478898202623
9578843.010568984,-1799403.0977020205,52929266.46868455,52928270.033352755,2.0617064165842365,-5877040.919041941,672903.9584281088,35642503.26193744,34647737.61812585,-0.14039597584633756
9534519.6078434,-1550911.2916095376,52737595.13384501,52855847.82895921,0.09575608930045405,-5874422.773392163,485294.37306261336,35703315.70505738,34691013.86963274,-0.10460149613156185
9284363.338084754,-1840392.3500791464,52626208.3389088,52675789.8205739,9.613987118001369,-5768226.773906229,714492.2806977223,35758620.32931886,34788700.737195544,-0.14278746874335954
9004344.363737471,-2588603.4003931223,52597862.858614735,52507789.64856498,4.998566166907766,-5661823.622656948,1197796.3495317104,35889661.06234509,34860460.81978687,-0.2386665421080513
8154743.864953816,-4328445.53799956,52438319.62570308,52438351.20303556,-62.28023712832417,-5145082.523780266,2277101.443261699,35959883.76308831,35032865.74083092,-0.4454101606929403
7903929.005481451,-4499195.682698827,52291663.1641764,52275305.07215186,58.23944906168407,-5031327.10395869,2362900.471729529,36062388.59514252,35134203.927871704,-0.4555157861608704
8070047.48300271,-3930230.0342828347,52085837.011110105,52162551.19103194,-0.08913185235145746,-5145516.217245726,1986163.8510184195,36101502.13989966,35189839.12748101,-0.3926995753957789
7893626.727704622,-3904109.8392995154,51906305.326820694,51978929.41674551,-0.11699918151743219,-5061826.958490853,1941851.6678359536,36174428.58413584,35305596.4859395,-0.39450044062439854
7947807.7670110585,-3485105.5102814143,51752071.59558023,51865893.20224064,0.04306399319223727,-5125978.501546498,1694580.5507675703,36225895.8709301,35347933.369148895,-0.3454677999473635
7452200.183902314,-4208497.498494877,51679631.95644385,51747652.95509699,0.11152614217713991,-4836731.280081239,2142921.810310607,36301202.130619735,35472804.96150372,-0.4482306737774183
7121655.059182499,-4581798.912907092,51567550.05886505,51644464.04315062,0.01747660382503584,-4679486.033081542,2387718.920036184,36447472.51996866,35557147.81192596,-0.5152708443398073
6631465.81268021,-5123127.998601239,51458272.61017455,51535871.07591334,-0.12880651103292245,-4349191.638749258,2701873.057462936,36483818.60468988,35690734.83978371,-0.5897844016222832
6178347.22835536,-5516628.039665292,51363905.77651835,51435727.2148964,-0.14322226057912935,-4090881.892503231,2982854.586826075,36586388.824352786,35778762.295200124,-0.6568761459862392
6114518.389149716,-5435483.212036229,51232390.21318898,51314780.1065852,2.8808264948156475,-4055670.500208678,2899831.2060681824,36641491.32617764,35869231.68714251,-0.6565627687700258
6211650.104195722,-5042094.353463194,51028958.58787335,51120696.19875085,-0.2973836714493166,-4153391.37194788,2649708.178483999,36723211.2318442,35955949.38133873,-0.6058677801532151
5963787.852697808,-5178045.596893105,50977890.33684497,50960279.90754037,1.3645484644771333,-4026878.1385211553,2732727.39005855,36829490.71835689,36047930.4139257,-0.6280733603339618
5803345.827034949,-5217685.069569774,50804225.08606676,50906474.69686657,-3.465694251103103,-3914298.930791576,2737065.4994276124,36863339.372974984,36142214.1484835,-0.6523190034812665
5160983.545760913,-5758204.415254241,50689125.46567551,50800801.606813654,-0.5553802253946514,-3517642.0573951844,3083119.430566715,37037192.630298644,36288002.854760334,5.5122086950888995
4733151.352170553,-6003246.001194846,50622041.250268996,50713135.97296846,-0.48520611983610235,-3264673.7890878413,3241856.997564494,36399493.098363005,37165453.13096531,-21.245036678067894
4283206.161482788,-6223902.744358805,50521084.89213307,50607027.193905234,-0.59107983078668,-2946877.992420246,3337164.1413493725,37213075.433871284,36548771.05032326,17.957976170916357
4303455.442224981,-5984050.533896388,50324672.5456507,50412642.0882858,-0.5554423434106309,-2992932.638322644,3186269.3920968333,36927663.288082555,37080577.33836324,0.47409716004449975
4424283.1486541275,-5732788.288249112,50154905.71912195,50271280.18380032,-0.5705331840861925,-3081680.0930449823,3018968.8277478414,36736385.41444592,37366802.24036418,0.744340359303859
4426486.8233018825,-5521586.352331686,49937015.93210749,50087075.936189,-0.5500796267314808,-3107853.2672692738,2870108.4092536652,37271931.50440122,37045936.36089057,-0.7947103801520706
4489298.460184492,-5248129.144219484,49787475.47610793,49914208.28028084,-0.5277311208795874,-3193110.659304781,2714414.399844974,37180330.22884019,37306102.65028386,-2.473175031812046
4457081.569311643,-5059396.894499919,49599196.43781808,49732601.52615193,-0.5271251719881652,-3171346.8424862437,2553767.3606610363,37304020.39128077,37384372.99083957,3.888897977619239
4402249.4302415885,-4908189.419604752,49442569.12113669,49569353.629411235,-0.5317734147166525,-3184292.6160448375,2458971.6444833293,37146473.22991265,37765819.14343132,-14.850687433436558
4144604.0635709963,-5050119.018836503,49398055.162883036,49508320.69856719,-0.5075837985015972,-2992685.0524047613,2557053.879175487,37229750.95163622,37793593.43072521,3.9358749314309995
3786243.546702398,-5270171.575521169,49312512.45910976,49437418.23370352,-0.6313284580899367,-2743426.1413798863,2661061.992054412,37366133.1392725,37909479.48582672,0.7303329287479294
3515266.276156411,-5404538.054611374,49226703.72799344,49368407.79897419,-0.7371758436559762,-2570301.826612033,2732436.041426582,37468418.42538883,38038776.32284639,0.692211114839381
3101272.694174414,-5530606.748513623,49138043.182529695,49255094.17618546,-0.6928660623536103,-2276010.44603664,2768317.114642684,37655011.15036076,38164748.90334061,0.6149055695463141
2722840.867411369,-5618970.667353835,49045985.83664554,49140535.41713264,-0.7428876965620222,-2020667.3597999096,2782991.3134341124,37832888.98031603,38329471.61975724,0.5531831473291251
2743163.887298015,-5504947.0417154245,48891586.90334038,49020205.07531066,-0.8157534328451141,-2037552.7735299107,2670977.7485915157,37932148.03664578,38404983.12261092,0.5709337192902453
2766871.8679944407,-5304984.907179432,48757069.358800106,48858644.46999531,-0.7331026014796571,-2081576.4210214005,2605398.71919911,37984640.42957266,38484958.87662493,0.5781108223768795
